query_number,query,intent_number,action,target,intent_text,peak_score,rank,tool_name,score,score_retention,gap,relative_gradient,history_count,historical_median_gap,progressive_strength
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,82,web_search_tools_web_search,0.33984375,45.54973821989529,0.0,0.0,59,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,83,project_management_tools_view_board,0.33984375,45.54973821989529,0.001953125,0.2617801047120419,59,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,84,supabase_mcp_select_database_table_data,0.337890625,45.287958115183244,0.0,0.0,60,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,85,railway_tools_service_restart,0.337890625,45.287958115183244,0.001953125,0.2617801047120419,60,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,86,github_mcp_server_merge_pull_request,0.3359375,45.0261780104712,0.001953125,0.2617801047120419,61,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,87,project_management_tools_get_work_item_comments,0.333984375,44.76439790575916,0.0,0.0,62,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,88,railway_tools_service_delete,0.333984375,44.76439790575916,0.0,0.0,62,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,89,railway_tools_volume_delete,0.333984375,44.76439790575916,0.001953125,0.2617801047120419,62,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,90,supabase_mcp_get_all_supabase_projects,0.33203125,44.50261780104712,0.0078125,1.0471204188481675,63,0.00390625,2.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,91,supabase_mcp_get_table_schema,0.32421875,43.455497382198956,0.0,0.0,64,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,92,railway_tools_service_update,0.32421875,43.455497382198956,0.0,0.0,64,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,93,supabase_mcp_get_database_tables,0.32421875,43.455497382198956,0.001953125,0.2617801047120419,64,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,94,outlook_mail_management_find_email_address,0.322265625,43.19371727748691,0.0,0.0,65,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,95,project_management_tools_get_user_capacity,0.322265625,43.19371727748691,0.001953125,0.2617801047120419,65,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,96,project_management_tools_update_work_item,0.3203125,42.93193717277487,0.0,0.0,66,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,97,github_mcp_server_delete_file,0.3203125,42.93193717277487,0.001953125,0.2617801047120419,66,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,98,project_management_tools_assign_work_item,0.318359375,42.67015706806283,0.001953125,0.2617801047120419,67,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,99,project_management_tools_update_user_capacity,0.31640625,42.40837696335078,0.00390625,0.5235602094240838,68,0.00390625,1.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,100,project_management_tools_update_task_status,0.3125,41.8848167539267,0.001953125,0.2617801047120419,69,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,101,github_mcp_server_pull_request_read,0.310546875,41.62303664921466,0.00390625,0.5235602094240838,70,0.00390625,1.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,102,github_mcp_server_update_pull_request,0.306640625,41.09947643979058,0.0,0.0,71,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,103,github_mcp_server_get_commit,0.306640625,41.09947643979058,0.001953125,0.2617801047120419,71,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,104,project_management_tools_list_sprints,0.3046875,40.83769633507853,0.001953125,0.2617801047120419,72,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,105,project_management_tools_list_projects,0.302734375,40.575916230366495,0.001953125,0.2617801047120419,73,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,106,outlook_mail_management_get_email_messages,0.30078125,40.31413612565445,0.001953125,0.2617801047120419,74,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,107,github_mcp_server_search_repositories,0.298828125,40.05235602094241,0.0078125,1.0471204188481675,75,0.00390625,2.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,108,project_management_tools_list_users,0.291015625,39.00523560209424,0.001953125,0.2617801047120419,76,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,109,github_mcp_server_list_commits,0.2890625,38.7434554973822,0.001953125,0.2617801047120419,77,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,110,project_management_tools_get_sprint,0.287109375,38.481675392670155,0.005859375,0.7853403141361256,78,0.0029296875,2.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,111,project_management_tools_get_project,0.28125,37.696335078534034,0.001953125,0.2617801047120419,79,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,112,project_management_tools_list_teams,0.279296875,37.43455497382199,0.0,0.0,80,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,113,project_management_tools_get_team,0.279296875,37.43455497382199,0.00390625,0.5235602094240838,80,0.0029296875,1.3333333333333333
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,114,github_mcp_server_list_pull_requests,0.275390625,36.910994764397905,0.001953125,0.2617801047120419,81,0.00390625,0.5
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,115,project_management_tools_list_team_members,0.2734375,36.64921465968586,0.0,0.0,82,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,116,github_mcp_server_list_branches,0.2734375,36.64921465968586,0.001953125,0.2617801047120419,82,0.0029296875,0.6666666666666666
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,117,project_management_tools_delete_sprint,0.271484375,36.38743455497382,0.0078125,1.0471204188481675,83,0.001953125,4.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,118,project_management_tools_update_project,0.263671875,35.340314136125656,0.001953125,0.2617801047120419,84,0.0029296875,0.6666666666666666
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,119,project_management_tools_delete_team,0.26171875,35.07853403141361,0.001953125,0.2617801047120419,85,0.001953125,1.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,120,github_mcp_server_get_me,0.259765625,34.81675392670157,0.0,0.0,86,,
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,121,project_management_tools_delete_project,0.259765625,34.81675392670157,0.001953125,0.2617801047120419,86,0.001953125,1.0
4,Create a Word document,1,create,a Word document,Create a Word document,0.74609375,122,outlook_mail_management_delete_email_message,0.2578125,34.55497382198953,,,87,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,1,project_management_tools_list_work_items,0.73828125,100.0,0.0234375,3.1746031746031744,0,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,2,project_management_tools_list_sprints,0.71484375,96.82539682539682,0.0078125,1.0582010582010581,1,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,3,project_management_tools_get_sprint,0.70703125,95.76719576719577,0.015625,2.1164021164021163,2,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,4,project_management_tools_get_work_item,0.69140625,93.65079365079364,0.01171875,1.5873015873015872,3,0.015625,0.75
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,5,project_management_tools_export_sprint_to_sharepoint,0.6796875,92.06349206349206,0.015625,2.1164021164021163,4,0.013671875,1.1428571428571428
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,6,project_management_tools_create_work_item,0.6640625,89.94708994708994,0.01171875,1.5873015873015872,5,0.015625,0.75
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,7,project_management_tools_update_work_item,0.65234375,88.35978835978835,0.0,0.0,6,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,8,project_management_tools_get_user_capacity,0.65234375,88.35978835978835,0.015625,2.1164021164021163,6,0.013671875,1.1428571428571428
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,9,project_management_tools_create_sprint,0.63671875,86.24338624338624,0.01171875,1.5873015873015872,7,0.015625,0.75
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,10,project_management_tools_get_work_item_comments,0.625,84.65608465608466,0.00390625,0.5291005291005291,8,0.013671875,0.2857142857142857
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,11,project_management_tools_delete_sprint,0.62109375,84.12698412698413,0.0,0.0,9,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,12,project_management_tools_delete_work_item,0.62109375,84.12698412698413,0.02734375,3.7037037037037033,9,0.01171875,2.3333333333333335
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,13,project_management_tools_assign_work_item,0.59375,80.42328042328042,0.01171875,1.5873015873015872,10,0.013671875,0.8571428571428571
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,14,project_management_tools_update_user_capacity,0.58203125,78.83597883597884,0.0078125,1.0582010582010581,11,0.01171875,0.6666666666666666
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,15,carrot_mcp_server_api_work_hours_summary,0.57421875,77.77777777777779,0.0078125,1.0582010582010581,12,0.01171875,0.6666666666666666
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,16,project_management_tools_list_team_members,0.56640625,76.71957671957672,0.0078125,1.0582010582010581,13,0.01171875,0.6666666666666666
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,17,project_management_tools_update_task_status,0.55859375,75.66137566137566,0.015625,2.1164021164021163,14,0.01171875,1.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,18,project_management_tools_list_teams,0.54296875,73.54497354497354,0.0,0.0,15,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,19,project_management_tools_view_board,0.54296875,73.54497354497354,0.00390625,0.5291005291005291,15,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,20,railway_tools_project_info,0.5390625,73.01587301587301,0.0,0.0,16,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,21,railway_tools_project_environments,0.5390625,73.01587301587301,0.01171875,1.5873015873015872,16,0.01171875,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,22,railway_tools_service_list,0.52734375,71.42857142857143,0.0,0.0,17,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,23,carrot_mcp_server_api_list_employees,0.52734375,71.42857142857143,0.0,0.0,17,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,24,project_management_tools_get_team,0.52734375,71.42857142857143,0.00390625,0.5291005291005291,17,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,25,project_management_tools_list_projects,0.5234375,70.8994708994709,0.00390625,0.5291005291005291,18,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,26,railway_tools_project_list,0.51953125,70.37037037037037,0.0,0.0,19,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,27,carrot_mcp_server_api_log_hours_entry,0.51953125,70.37037037037037,0.00390625,0.5291005291005291,19,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,28,project_management_tools_add_work_item_comment,0.515625,69.84126984126983,0.01171875,1.5873015873015872,20,0.01171875,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,29,railway_tools_service_info,0.50390625,68.25396825396825,0.0,0.0,21,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,30,project_management_tools_list_users,0.50390625,68.25396825396825,0.00390625,0.5291005291005291,21,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,31,carrot_mcp_server_api_get_employee,0.5,67.72486772486772,0.0,0.0,22,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,32,supabase_mcp_select_database_table_data,0.5,67.72486772486772,0.00390625,0.5291005291005291,22,0.01171875,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,33,carrot_mcp_server_api_hr_dashboard_summary,0.49609375,67.1957671957672,0.0,0.0,23,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,34,sharepoint_tools_get_sharepoint_sites,0.49609375,67.1957671957672,0.001953125,0.26455026455026454,23,0.01171875,0.16666666666666666
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,35,supabase_mcp_get_all_supabase_projects,0.494140625,66.93121693121694,0.001953125,0.26455026455026454,24,0.009765625,0.2
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,36,office_word_mcp_server_api_list_files,0.4921875,66.66666666666666,0.001953125,0.26455026455026454,25,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,37,sharepoint_tools_get_sharepoint_documents,0.490234375,66.4021164021164,0.0,0.0,26,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,38,project_management_tools_get_project,0.490234375,66.4021164021164,0.009765625,1.3227513227513228,26,0.0078125,1.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,39,github_mcp_server_list_commits,0.48046875,65.07936507936508,0.001953125,0.26455026455026454,27,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,40,railway_tools_project_create,0.478515625,64.81481481481481,0.0,0.0,28,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,41,github_mcp_server_pull_request_read,0.478515625,64.81481481481481,0.001953125,0.26455026455026454,28,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,42,github_mcp_server_list_branches,0.4765625,64.55026455026454,0.001953125,0.26455026455026454,29,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,43,railway_tools_project_delete,0.474609375,64.28571428571429,0.001953125,0.26455026455026454,30,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,44,supabase_mcp_get_database_tables,0.47265625,64.02116402116403,0.0,0.0,31,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,45,quest_studio_file_storage_get_files,0.47265625,64.02116402116403,0.0,0.0,31,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,46,github_mcp_server_list_pull_requests,0.47265625,64.02116402116403,0.001953125,0.26455026455026454,31,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,47,supabase_mcp_get_table_schema,0.470703125,63.75661375661375,0.00390625,0.5291005291005291,32,0.0078125,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,48,railway_tools_volume_list,0.466796875,63.227513227513235,0.001953125,0.26455026455026454,33,0.0078125,0.25
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,49,railway_tools_service_delete,0.46484375,62.96296296296296,0.005859375,0.7936507936507936,34,0.005859375,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,50,carrot_mcp_server_api_create_employee,0.458984375,62.16931216931217,0.001953125,0.26455026455026454,35,0.005859375,0.3333333333333333
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,51,office_word_mcp_server_api_get_document_info,0.45703125,61.904761904761905,0.00390625,0.5291005291005291,36,0.0048828125,0.8
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,52,project_management_tools_delete_team,0.453125,61.37566137566137,0.0,0.0,37,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,53,supabase_mcp_check_database_health,0.453125,61.37566137566137,0.0,0.0,37,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,54,carrot_mcp_server_api_update_employee,0.453125,61.37566137566137,0.001953125,0.26455026455026454,37,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,55,office_word_mcp_server_api_get_document_xml,0.451171875,61.111111111111114,0.0,0.0,38,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,56,office_word_mcp_server_api_get_document_outline,0.451171875,61.111111111111114,0.001953125,0.26455026455026454,38,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,57,github_mcp_server_get_me,0.44921875,60.84656084656085,0.001953125,0.26455026455026454,39,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,58,office_word_mcp_server_api_copy_document,0.447265625,60.58201058201058,0.0,0.0,40,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,59,railway_tools_database_list_types,0.447265625,60.58201058201058,0.001953125,0.26455026455026454,40,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,60,supabase_mcp_update_database_table_data,0.4453125,60.317460317460316,0.00390625,0.5291005291005291,41,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,61,quest_studio_file_storage_get_storage_usage,0.44140625,59.78835978835979,0.0,0.0,42,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,62,railway_tools_service_create_from_repo,0.44140625,59.78835978835979,0.001953125,0.26455026455026454,42,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,63,github_mcp_server_get_commit,0.439453125,59.523809523809526,0.001953125,0.26455026455026454,43,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,64,quest_studio_file_storage_query_files,0.4375,59.25925925925925,0.0,0.0,44,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,65,github_mcp_server_create_or_update_file,0.4375,59.25925925925925,0.00390625,0.5291005291005291,44,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,66,project_management_tools_create_team,0.43359375,58.730158730158735,0.005859375,0.7936507936507936,45,0.00390625,1.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,67,github_mcp_server_search_repositories,0.427734375,57.936507936507944,0.0,0.0,46,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,68,office_word_mcp_server_api_get_document_text,0.427734375,57.936507936507944,0.001953125,0.26455026455026454,46,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,69,supabase_mcp_insert_table_data,0.42578125,57.67195767195767,0.001953125,0.26455026455026454,47,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,70,github_mcp_server_get_file_contents,0.423828125,57.407407407407405,0.001953125,0.26455026455026454,48,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,71,quest_studio_file_storage_get_file,0.421875,57.14285714285714,0.0,0.0,49,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,72,office_word_mcp_server_api_create_word_document,0.421875,57.14285714285714,0.001953125,0.26455026455026454,49,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,73,carrot_mcp_server_api_list_leave_application,0.419921875,56.87830687830689,0.0,0.0,50,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,74,sharepoint_tools_create_txt_file_in_sharepoint,0.419921875,56.87830687830689,0.0,0.0,50,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,75,gmail_tools_get_google_emails,0.419921875,56.87830687830689,0.00390625,0.5291005291005291,50,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,76,railway_tools_service_restart,0.416015625,56.34920634920635,0.001953125,0.26455026455026454,51,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,77,railway_tools_service_update,0.4140625,56.08465608465608,0.001953125,0.26455026455026454,52,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,78,quest_studio_file_storage_get_file_content,0.412109375,55.82010582010582,0.001953125,0.26455026455026454,53,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,79,office_word_mcp_server_api_find_text_in_document,0.41015625,55.55555555555556,0.0,0.0,54,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,80,office_word_mcp_server_api_merge_doucments,0.41015625,55.55555555555556,0.00390625,0.5291005291005291,54,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,81,github_mcp_server_merge_pull_request,0.40625,55.026455026455025,0.001953125,0.26455026455026454,55,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,82,github_mcp_server_update_pull_request,0.404296875,54.761904761904766,0.001953125,0.26455026455026454,56,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,83,project_management_tools_create_project,0.40234375,54.4973544973545,0.001953125,0.26455026455026454,57,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,84,office_word_mcp_server_api_search_replace,0.400390625,54.232804232804234,0.0,0.0,58,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,85,office_word_mcp_server_api_delete_document,0.400390625,54.232804232804234,0.001953125,0.26455026455026454,58,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,86,railway_tools_service_create_from_image,0.3984375,53.96825396825397,0.0,0.0,59,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,87,office_word_mcp_server_api_add_table,0.3984375,53.96825396825397,0.00390625,0.5291005291005291,59,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,88,project_management_tools_update_project,0.39453125,53.43915343915344,0.0,0.0,60,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,89,office_word_mcp_server_api_convert_to_pdf,0.39453125,53.43915343915344,0.001953125,0.26455026455026454,60,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,90,outlook_mail_management_search_outlook_mail,0.392578125,53.17460317460318,0.0,0.0,61,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,91,github_mcp_server_create_pull_request,0.392578125,53.17460317460318,0.00390625,0.5291005291005291,61,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,92,office_word_mcp_server_api_get_paragraph_text_from_document,0.388671875,52.64550264550265,0.0,0.0,62,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,93,railway_tools_volume_delete,0.388671875,52.64550264550265,0.00390625,0.5291005291005291,62,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,94,outlook_mail_management_get_email_messages,0.384765625,52.116402116402114,0.001953125,0.26455026455026454,63,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,95,office_word_mcp_server_api_add_picture,0.3828125,51.85185185185185,0.005859375,0.7936507936507936,64,0.00390625,1.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,96,carrot_mcp_server_api_update_leave_application,0.376953125,51.05820105820106,0.0,0.0,65,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,97,project_management_tools_delete_project,0.376953125,51.05820105820106,0.0,0.0,65,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,98,carrot_mcp_server_api_create_leave_application,0.376953125,51.05820105820106,0.001953125,0.26455026455026454,65,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,99,office_word_mcp_server_api_add_page_break,0.375,50.79365079365079,0.005859375,0.7936507936507936,66,0.00390625,1.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,100,web_search_tools_web_search,0.369140625,50.0,0.001953125,0.26455026455026454,67,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,101,office_word_mcp_server_api_add_paragraph,0.3671875,49.735449735449734,0.0,0.0,68,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,102,office_word_mcp_server_api_add_heading,0.3671875,49.735449735449734,0.00390625,0.5291005291005291,68,0.00390625,1.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,103,gmail_tools_reply_google_email,0.36328125,49.2063492063492,0.001953125,0.26455026455026454,69,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,104,gmail_tools_forward_google_email,0.361328125,48.94179894179894,0.0,0.0,70,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,105,github_mcp_server_create_branch,0.361328125,48.94179894179894,0.001953125,0.26455026455026454,70,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,106,office_word_mcp_server_api_delete_paragraph,0.359375,48.67724867724868,0.0,0.0,71,,
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,107,carrot_mcp_server_api_submit_leave_application,0.359375,48.67724867724868,0.0078125,1.0582010582010581,71,0.00390625,2.0
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,108,github_mcp_server_create_repository,0.3515625,47.61904761904761,0.001953125,0.26455026455026454,72,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,109,outlook_mail_management_find_email_address,0.349609375,47.354497354497354,0.009765625,1.3227513227513228,73,0.00390625,2.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,110,github_mcp_server_push_files,0.33984375,46.03174603174603,0.001953125,0.26455026455026454,74,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,111,gmail_tools_send_google_email,0.337890625,45.767195767195766,0.001953125,0.26455026455026454,75,0.00390625,0.5
5,Get the current sprint work items,1,get,the current sprint work items,Get the current sprint work items,0.73828125,112,railway_tools_volume_create,0.3359375,45.5026455026455,0.00390625,0.5291005291005291,76,0.00390625,1.0
